ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
25	329	2	2	0.000000	8.349544	7.559271	0.000000	0.000000	0	0	0
26	84	0	0	0.000000	1.083333	1.083333	0.000000	0.000000	0	0	0
27	41	1	1	0.000000	1.146341	1.146341	0.000000	0.000000	0	0	0
28	369	1	2	0.000000	7.902439	6.149051	0.000000	0.000000	0	0	0
29	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
30	41	1	1	0.000000	1.780488	1.780488	0.000000	0.000000	0	0	0
31	1352	2	2	0.000000	9.016272	7.752959	0.000000	0.000000	0	0	0
32	41	1	1	0.000000	8.682927	7.414634	0.000000	0.000000	0	0	0
33	45	1	1	0.000000	8.177778	8.177778	0.000000	0.000000	0	0	0
34	371	2	2	0.000000	9.684636	8.256065	0.000000	0.000000	0	0	0
35	89	1	2	0.000000	11.932584	10.067416	0.000000	0.000000	0	0	0
36	87	1	0	0.000000	1.321839	1.321839	0.000000	0.000000	0	0	0
37	45	1	1	0.000000	1.044444	1.044444	0.000000	0.000000	0	0	0
38	13	2	2	0.000000	6.153846	6.153846	0.000000	0.000000	0	0	0
39	93	1	0	0.000000	1.086022	1.086022	0.000000	0.000000	0	0	0
40	33	1	1	0.000000	11.515152	10.181818	0.000000	0.000000	0	0	0
41	368	2	2	0.000000	9.448370	7.296196	0.000000	0.000000	0	0	0
42	114	1	0	0.000000	1.008772	1.008772	0.000000	0.000000	0	0	0
43	82	0	1	0.000000	1.378049	1.378049	0.000000	0.000000	0	0	0
44	52	1	1	0.000000	10.596154	10.153846	0.000000	0.000000	0	0	0
45	141	2	2	0.000000	10.432624	8.404255	0.000000	0.000000	0	0	0
46	14	1	1	0.000000	9.214286	7.642857	0.000000	0.000000	0	0	0
47	626	2	2	0.000000	9.071885	7.284345	0.000000	0.000000	0	0	0
48	20	2	1	0.000000	11.050000	6.850000	0.000000	0.000000	0	0	0
49	67	1	1	0.000000	8.343284	7.208955	0.000000	0.000000	0	0	0
50	67	1	1	0.000000	1.044776	1.044776	0.000000	0.000000	0	0	0
51	15	1	1	0.000000	11.733333	10.733333	0.000000	0.000000	0	0	0
52	8	3	2	0.000000	14.500000	13.500000	0.000000	0.000000	0	0	0
53	4	2	1	0.000000	14.000000	13.000000	0.000000	0.000000	0	0	0
54	366	2	0	0.000000	9.199454	7.510929	0.000000	0.000000	0	0	0
55	101	1	0	0.000000	1.425743	1.425743	0.000000	0.000000	0	0	0
56	23	1	2	0.000000	10.956522	10.956522	0.000000	0.000000	0	0	0
57	95	1	0	0.000000	1.010526	1.010526	0.000000	0.000000	0	0	0
58	5	1	1	0.000000	3.000000	2.000000	0.000000	0.000000	0	0	0
59	41	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
60	93	0	2	0.000000	9.677419	8.365591	0.000000	0.000000	0	0	0
61	10	2	1	0.000000	14.400000	13.700000	0.000000	0.000000	0	0	0
62	4	1	1	0.000000	15.250000	15.250000	0.000000	0.000000	0	0	0
63	41	1	1	0.000000	10.048780	6.975610	0.000000	0.000000	0	0	0
64	31	1	2	0.000000	9.000000	8.193548	0.000000	0.000000	0	0	0
65	11	1	1	0.000000	10.818182	8.363636	0.000000	0.000000	0	0	0
66	129	1	0	0.000000	1.093023	1.093023	0.000000	0.000000	0	0	0
67	138	1	2	0.000000	8.181159	6.927536	0.000000	0.000000	0	0	0
68	73	1	2	0.000000	7.849315	7.095890	0.000000	0.000000	0	0	0
69	18	2	1	0.000000	7.166667	7.166667	0.000000	0.000000	0	0	0
70	136	2	2	0.000000	10.522059	8.698529	0.000000	0.000000	0	0	0
71	92	1	0	0.000000	1.010870	1.010870	0.000000	0.000000	0	0	0
72	41	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
73	41	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
74	25	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
75	103	1	1	0.000000	1.135922	1.135922	0.000000	0.000000	0	0	0
76	41	1	1	0.000000	1.195122	1.195122	0.000000	0.000000	0	0	0
77	83	1	0	0.000000	1.012048	1.012048	0.000000	0.000000	0	0	0
78	41	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
79	33	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
80	97	1	0	0.000000	1.030928	1.030928	0.000000	0.000000	0	0	0
81	25	1	1	0.000000	8.600000	6.400000	0.000000	0.000000	0	0	0
82	5	1	1	0.000000	3.200000	3.200000	0.000000	0.000000	0	0	0
83	94	1	0	0.000000	1.053191	1.053191	0.000000	0.000000	0	0	0
84	49	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
85	105	1	0	0.000000	1.019048	1.019048	0.000000	0.000000	0	0	0
86	52	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
87	41	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
88	41	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
89	41	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
90	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
